ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,POBFEM,POBMAS,P_0A2,P_0A2_F,P_0A2_M,P_3YMAS,P_3YMAS_F,P_3YMAS_M,P_5YMAS,P_5YMAS_F,P_5YMAS_M,P_12YMAS,P_12YMAS_F,P_12YMAS_M,P_15YMAS,P_15YMAS_F,P_15YMAS_M,P_18YMAS,P_18YMAS_F,P_18YMAS_M,P_3A5,P_3A5_F,P_3A5_M,P_6A11,P_6A11_F,P_6A11_M,P_8A14,P_8A14_F,P_8A14_M,P_12A14,P_12A14_F,P_12A14_M,P_15A17,P_15A17_F,P_15A17_M,P_18A24,P_18A24_F,P_18A24_M,P_15A49_F,P_60YMAS,P_60YMAS_F,P_60YMAS_M,REL_H_M,POB0_14,POB15_64,POB65_MAS,PROM_HNV,PNACENT,PNACENT_F,PNACENT_M,PNACOE,PNACOE_F,PNACOE_M,PRES2015,PRES2015_F,PRES2015_M,PRESOE15,PRESOE15_F,PRESOE15_M,P3YM_HLI,P3YM_HLI_F,P3YM_HLI_M,P3HLINHE,P3HLINHE_F,P3HLINHE_M,P3HLI_HE,P3HLI_HE_F,P3HLI_HE_M,P5_HLI,P5_HLI_NHE,P5_HLI_HE,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCDISC_MOT,PCDISC_VIS,PCDISC_LENG,PCDISC_AUD,PCDISC_MOT2,PCDISC_MEN,PCON_LIMI,PCLIM_CSB,PCLIM_VIS,PCLIM_HACO,PCLIM_OAUD,PCLIM_MOT2,PCLIM_RE_CO,PCLIM_PMEN,PSIND_LIM,P3A5_NOA,P3A5_NOA_F,P3A5_NOA_M,P6A11_NOA,P6A11_NOAF,P6A11_NOAM,P12A14NOA,P12A14NOAF,P12A14NOAM,P15A17A,P15A17A_F,P15A17A_M,P18A24A,P18A24A_F,P18A24A_M,P8A14AN,P8A14AN_F,P8A14AN_M,P15YM_AN,P15YM_AN_F,P15YM_AN_M,P15YM_SE,P15YM_SE_F,P15YM_SE_M,P15PRI_IN,P15PRI_INF,P15PRI_INM,P15PRI_CO,P15PRI_COF,P15PRI_COM,P15SEC_IN,P15SEC_INF,P15SEC_INM,P15SEC_CO,P15SEC_COF,P15SEC_COM,P18YM_PB,P18YM_PB_F,P18YM_PB_M,GRAPROES,GRAPROES_F,GRAPROES_M,PEA,PEA_F,PEA_M,PE_INAC,PE_INAC_F,PE_INAC_M,POCUPADA,POCUPADA_F,POCUPADA_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PDER_SS,PDER_IMSS,PDER_ISTE,PDER_ISTEE,PAFIL_PDOM,PDER_SEGP,PDER_IMSSB,PAFIL_IPRIV,PAFIL_OTRAI,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,PCATOLICA,PRO_CRIEVA,POTRAS_REL,PSIN_RELIG,TOTHOG,HOGJEF_F,HOGJEF_M,POBHOG,PHOGJEF_F,PHOGJEF_M,VIVTOT,TVIVHAB,TVIVPAR,VIVPAR_HAB,VIVPARH_CV,TVIVPARHAB,VIVPAR_DES,VIVPAR_UT,OCUPVIVPAR,PROM_OCUP,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI,VPH_1DOR,VPH_2YMASD,VPH_1CUART,VPH_2CUART,VPH_3YMASC,VPH_C_ELEC,VPH_S_ELEC,VPH_AGUADV,VPH_AEASP,VPH_AGUAFV,VPH_TINACO,VPH_CISTER,VPH_EXCSA,VPH_LETR,VPH_DRENAJ,VPH_NODREN,VPH_C_SERV,VPH_NDEAED,VPH_DSADMA,VPH_NDACMM,VPH_SNBIEN,VPH_REFRI,VPH_LAVAD,VPH_HMICRO,VPH_AUTOM,VPH_MOTO,VPH_BICI,VPH_RADIO,VPH_TV,VPH_PC,VPH_TELEF,VPH_CEL,VPH_INTER,VPH_STVP,VPH_SPMVPI,VPH_CVJ,VPH_SINRTV,VPH_SINLTC,VPH_SINCINT,VPH_SINTIC
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,251,44,8,4,4,0,0,0,8,4,4,8,4,4,8,4,4,8,4,4,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,3,*,*,100,0,7,*,1,7,3,4,*,*,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,0,0,0,*,*,*,0,0,0,*,*,0,0,0,0,0,0,0,5,*,3,8.75,8.5,9,5,3,*,3,*,*,5,3,*,0,0,0,*,6,*,*,0,0,*,0,0,0,*,5,*,8,0,0,0,3,*,*,8,*,6,5,3,5,3,3,3,*,0,8,2.67,0.67,3,0,0,3,0,0,3,3,0,3,3,0,3,*,3,0,3,0,3,0,3,0,0,3,3,3,3,0,*,*,3,*,*,3,3,*,0,0,0,0,0,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,251,46,58,33,25,3,*,*,55,31,24,55,31,24,53,31,22,51,31,20,51,31,20,0,0,0,*,0,*,3,0,3,*,0,*,0,0,0,3,*,*,14,22,14,8,75.76,7,33,18,1.97,49,28,21,9,5,4,54,30,24,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,0,0,0,*,14,8,11,*,9,*,4,*,35,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,0,0,0,*,*,0,3,*,*,*,*,0,6,*,4,0,0,0,5,4,*,35,21,14,12.12,12.29,11.85,36,22,14,17,9,8,35,22,13,*,0,*,11,47,25,19,0,0,0,*,3,0,20,23,10,50,0,0,8,20,10,10,58,28,30,22,20,21,19,20,20,*,0,58,2.9,0.62,19,*,3,17,0,0,20,20,0,20,20,0,20,*,20,0,20,0,20,0,20,4,0,20,17,16,16,*,4,16,20,11,12,20,17,13,3,3,0,0,3,0
13,Hidalgo,48,Pachuca de Soto,1,Total AGEB urbana,285,0,2414,1325,1089,47,26,21,2362,1297,1065,2325,1281,1044,2161,1200,961,2084,1157,927,2011,1117,894,59,26,33,142,71,71,183,94,89,77,43,34,73,40,33,208,102,106,581,677,398,279,82.19,325,1644,440,1.57,1835,1025,810,559,291,268,2212,1226,986,110,54,56,15,7,8,0,0,0,15,7,8,15,0,15,41,16,5,11,107,64,43,13,31,22,25,334,123,200,10,88,16,79,27,1949,18,10,8,*,0,*,4,3,*,67,36,31,151,76,75,0,0,0,10,3,7,8,3,5,29,22,7,54,33,21,18,8,10,134,82,52,1776,967,809,14.34,14.1,14.64,1287,632,655,873,568,305,1270,628,642,17,4,13,574,1834,1091,623,*,12,105,0,42,9,799,1048,314,1753,340,23,292,856,342,514,2414,850,1564,987,856,908,777,855,856,105,26,2414,2.82,0.54,853,*,118,736,0,14,840,854,0,854,853,0,852,688,854,0,854,0,854,0,854,130,0,849,774,680,719,63,71,627,839,639,682,824,733,619,396,203,8,6,93,*
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,1,97,59,38,*,0,*,96,59,37,94,59,35,87,54,33,82,50,32,81,49,32,3,*,*,6,4,*,10,7,3,5,4,*,*,*,0,20,11,9,27,22,15,7,64.41,15,70,12,1.41,68,41,27,28,17,11,85,52,33,9,7,*,3,*,*,0,0,0,3,*,*,3,0,3,11,0,0,0,6,3,*,*,3,*,*,21,9,14,0,4,0,5,0,70,*,0,*,0,0,0,*,*,0,0,0,0,14,7,7,0,0,0,0,0,0,0,0,0,*,*,0,*,*,0,0,0,0,7,4,3,71,42,29,14.22,13.66,15.09,63,36,27,24,18,6,63,36,27,0,0,0,24,73,38,22,0,0,10,0,3,0,42,31,14,69,11,0,17,34,18,16,97,45,52,38,34,35,31,34,34,4,0,97,2.85,0.52,34,0,4,30,0,0,34,34,0,34,34,0,34,30,34,0,34,0,34,0,34,7,0,33,28,29,27,*,3,23,33,26,26,34,30,24,17,9,0,0,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,2,96,51,45,3,*,*,93,50,43,90,48,42,84,46,38,82,45,37,79,43,36,3,*,*,6,*,4,7,3,4,*,*,*,3,*,*,12,6,6,27,15,7,8,88.24,14,75,7,1.39,64,36,28,30,15,15,84,43,41,6,5,*,3,*,*,0,0,0,3,*,*,3,0,3,13,0,0,0,3,*,*,0,0,0,0,26,4,10,*,6,*,11,0,67,0,0,0,0,0,0,0,0,0,*,*,*,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,4,*,*,76,42,34,15.16,15.02,15.32,65,35,30,19,11,8,64,35,29,*,0,*,18,78,49,24,0,0,4,0,4,0,31,46,7,65,7,0,24,34,9,25,96,26,70,38,34,36,32,34,34,4,0,96,2.82,0.52,34,0,5,29,0,0,34,34,0,34,34,0,34,24,34,0,34,0,34,0,34,6,0,34,32,25,28,0,5,25,33,31,27,33,31,26,17,10,0,0,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,3,119,68,51,4,4,0,115,64,51,113,64,49,107,61,46,103,60,43,101,59,42,*,0,*,6,3,3,8,*,6,4,*,3,*,*,*,5,3,*,30,41,23,18,75,16,75,28,1.41,103,58,45,16,10,6,111,62,49,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,*,*,*,*,19,6,14,*,5,3,3,*,97,*,0,*,0,0,0,0,0,0,*,*,*,5,3,*,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,3,*,*,3,3,0,92,52,40,15.17,14.95,15.49,63,32,31,44,29,15,61,31,30,*,*,*,23,96,59,33,0,0,4,0,*,0,41,50,16,95,15,0,9,43,22,21,119,57,62,47,43,41,37,43,43,3,*,119,2.77,0.51,43,0,*,41,0,*,41,43,0,43,43,0,43,36,43,0,43,0,43,0,43,6,0,43,38,33,37,*,3,28,41,38,35,40,39,36,22,9,*,*,3,*
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,4,107,57,50,*,*,0,105,55,50,105,55,50,98,51,47,94,49,45,92,47,45,*,0,*,6,4,*,8,4,4,4,*,*,*,*,0,6,*,5,20,44,26,18,87.72,13,69,25,1.61,90,47,43,17,10,7,102,54,48,3,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,3,*,*,0,*,0,*,22,11,19,3,9,3,8,*,80,0,0,0,0,0,0,0,0,0,*,*,0,5,*,4,0,0,0,0,0,0,0,0,0,*,0,*,3,*,*,0,0,0,3,*,*,84,43,41,14.8,14.88,14.71,51,21,30,47,30,17,48,21,27,3,0,3,25,82,54,30,0,0,*,0,0,*,35,48,15,75,26,*,5,40,21,19,107,59,48,44,40,37,33,40,40,*,*,107,2.68,0.55,40,0,7,33,0,*,39,40,0,40,40,0,40,31,40,0,40,0,40,0,40,*,0,40,34,35,38,4,3,22,40,30,31,40,35,28,16,8,0,0,4,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,5,99,60,39,*,*,*,97,59,38,95,57,38,85,52,33,83,52,31,80,50,30,*,*,0,10,5,5,11,4,7,*,0,*,3,*,*,10,7,3,26,27,18,9,65,16,69,14,1.52,75,49,26,23,11,12,93,56,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,*,*,*,*,*,*,20,3,14,0,5,*,3,*,77,*,*,0,0,0,0,0,0,0,3,*,*,7,6,*,0,0,0,*,0,*,*,0,*,*,*,0,3,3,0,0,0,0,4,*,*,71,43,28,14.61,14.31,15.13,53,30,23,32,22,10,53,30,23,0,0,0,16,83,57,31,0,0,0,0,0,0,25,46,14,59,25,0,15,38,22,16,99,55,44,39,38,37,36,38,38,*,0,99,2.61,0.5,38,0,6,32,0,0,38,38,0,38,38,0,38,35,38,0,38,0,38,0,38,7,0,38,34,29,31,*,*,25,37,29,32,36,31,27,22,10,*,*,7,*
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,6,132,70,62,8,6,*,124,64,60,119,62,57,107,55,52,106,55,51,103,54,49,7,*,5,10,7,3,9,5,4,*,0,*,3,*,*,7,4,3,32,29,15,14,88.57,26,84,22,1.61,76,40,36,55,29,26,95,52,43,24,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,4,4,8,5,7,26,11,20,*,7,0,9,*,93,3,*,*,0,0,0,0,0,0,3,*,*,4,3,*,0,0,0,3,*,*,*,*,*,*,*,*,4,3,*,0,0,0,7,5,*,88,44,44,13.93,13.49,14.41,72,35,37,35,20,15,72,35,37,0,0,0,41,91,67,14,0,0,10,0,0,*,31,63,13,85,20,0,26,40,14,26,132,42,90,42,40,36,34,40,40,*,0,132,3.3,0.65,40,0,7,33,0,*,39,40,0,40,39,0,40,32,40,0,40,0,40,0,40,6,0,40,37,27,34,4,3,23,40,31,27,39,35,24,14,10,0,*,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,8,130,80,50,4,4,0,126,76,50,125,76,49,118,74,44,115,73,42,110,70,40,*,0,*,6,*,4,8,3,5,3,*,*,5,3,*,12,11,*,41,36,24,12,62.5,15,89,26,1.53,103,62,41,26,17,9,123,75,48,*,*,*,*,*,0,0,0,0,*,*,0,*,0,*,0,0,0,0,5,*,3,0,*,*,*,27,9,18,0,5,*,4,3,95,0,0,0,*,0,*,0,0,0,4,*,*,9,8,*,0,0,0,0,0,0,0,0,0,*,*,0,5,*,3,*,*,*,9,7,*,92,58,34,14.1,13.71,14.76,62,32,30,56,42,14,62,32,30,0,0,0,24,106,67,38,0,*,*,0,*,*,41,51,26,91,22,*,16,45,21,24,130,60,70,47,45,42,40,45,45,*,0,130,2.89,0.59,45,0,10,35,0,0,45,45,0,45,45,0,45,40,45,0,45,0,45,0,45,7,0,45,42,38,38,0,*,39,45,35,35,44,40,28,25,11,0,0,3,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,9,86,43,43,*,0,*,85,43,42,84,43,41,82,42,40,79,41,38,73,38,35,*,0,*,*,*,*,4,*,3,3,*,*,6,3,3,9,3,6,19,25,15,10,100,7,64,15,1.64,66,35,31,19,7,12,77,40,37,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,0,*,0,0,15,6,10,0,*,*,*,*,67,*,0,*,0,0,0,0,0,0,6,3,3,5,*,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,65,33,32,14.2,13.51,14.95,51,23,28,31,19,12,50,23,27,*,0,*,20,66,45,13,0,0,9,0,0,0,31,42,9,70,8,*,7,29,9,20,86,19,67,35,29,33,27,29,29,6,0,86,2.97,0.51,29,0,4,25,0,*,28,29,0,29,29,0,29,22,29,0,29,0,29,0,29,7,0,29,25,23,21,*,3,20,27,17,21,28,22,22,11,4,*,0,7,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,10,86,50,36,*,0,*,85,50,35,84,49,35,80,48,32,78,47,31,74,44,30,*,*,*,3,*,*,4,*,*,*,*,*,4,3,*,10,7,3,27,17,10,7,72,8,69,9,1.15,59,32,27,25,16,9,77,45,32,7,4,3,*,0,*,0,0,0,*,0,*,*,0,*,*,0,0,0,5,*,*,0,*,0,0,15,4,9,*,*,0,3,*,66,*,*,*,0,0,0,0,0,0,4,3,*,9,7,*,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,*,*,0,3,*,*,68,39,29,14.74,14.26,15.48,58,32,26,22,16,6,57,31,26,*,*,0,22,64,38,20,0,0,*,0,6,0,23,45,12,64,12,*,9,36,17,19,86,35,51,46,36,44,34,36,36,5,5,86,2.39,0.46,36,0,8,28,0,0,36,36,0,36,36,0,36,30,36,0,36,0,36,0,36,*,0,36,33,27,34,4,*,26,35,28,29,36,29,22,12,5,0,0,5,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,11,71,41,30,0,0,0,71,41,30,70,40,30,66,38,28,63,36,27,62,36,26,*,*,0,4,*,*,5,3,*,3,*,*,*,0,*,5,5,0,19,20,11,9,73.17,8,55,8,1.53,54,30,24,16,11,5,70,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,*,*,5,*,*,0,0,*,0,4,*,*,0,0,0,0,0,62,*,*,0,0,0,0,*,0,*,*,0,*,4,4,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,5,4,*,55,30,25,14.65,13.89,15.67,44,21,23,22,17,5,43,21,22,*,0,*,27,44,24,15,0,0,5,0,*,0,24,31,11,54,7,0,10,26,9,17,71,20,51,33,26,32,25,26,26,5,*,71,2.73,0.55,26,0,3,23,0,*,25,26,0,26,26,0,26,24,26,0,26,0,26,0,26,*,0,26,23,20,25,4,0,20,25,19,23,24,23,20,10,10,0,0,3,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,12,94,57,37,3,3,0,91,54,37,91,54,37,89,54,35,81,50,31,75,46,29,*,0,*,*,0,*,9,4,5,8,4,4,6,4,*,10,5,5,26,34,21,13,64.91,13,57,24,1.48,74,46,28,20,11,9,91,54,37,0,0,0,*,*,*,0,0,0,*,*,*,*,0,*,*,*,0,*,5,3,4,0,0,0,0,12,6,7,0,*,0,0,*,76,0,0,0,0,0,0,0,0,0,6,4,*,8,5,3,0,0,0,0,0,0,0,0,0,*,*,0,*,*,0,*,0,*,12,7,5,63,38,25,13.96,13.78,14.26,38,20,18,51,34,17,37,20,17,*,0,*,20,74,32,27,0,0,8,0,8,0,34,38,17,79,*,0,13,32,12,20,94,29,65,37,32,34,29,32,32,5,0,94,2.94,0.54,32,0,*,30,0,0,32,32,0,32,32,0,32,23,32,0,32,0,32,0,32,*,0,32,29,26,30,*,0,28,32,23,26,32,29,23,18,8,0,0,3,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,13,30,18,12,0,0,0,30,18,12,30,18,12,30,18,12,28,17,11,27,16,11,0,0,0,0,0,0,*,*,*,*,*,*,*,*,0,*,0,*,8,10,6,4,66.67,*,25,3,1.28,22,13,9,8,5,3,30,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,11,15.93,15.82,16.09,17,8,9,13,10,3,17,8,9,0,0,0,4,26,15,9,0,0,0,0,*,0,12,14,4,24,6,0,0,10,3,7,30,8,22,10,10,9,9,10,10,0,0,30,3,0.5,10,0,*,9,0,0,10,10,0,10,10,0,10,10,10,0,10,0,10,0,10,*,0,10,10,9,9,0,0,8,10,7,7,10,9,8,*,3,0,0,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,14,75,37,38,*,0,*,73,37,36,72,37,35,68,35,33,67,35,32,67,35,32,*,0,*,4,*,*,4,*,*,*,0,*,0,0,0,8,3,5,15,24,14,10,102.7,8,48,19,2.14,39,22,17,36,15,21,67,34,33,5,3,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,*,0,*,*,3,14,5,8,*,4,*,8,0,55,*,0,*,0,0,0,0,0,0,0,0,0,7,*,5,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0,*,*,0,63,32,31,15.25,15,15.53,37,16,21,31,19,12,36,15,21,*,*,0,11,64,36,22,0,4,0,0,*,3,20,39,9,66,6,3,0,24,7,17,75,21,54,31,24,30,23,24,24,7,0,75,3.13,0.58,24,0,3,21,0,0,24,24,0,24,24,0,23,23,24,0,24,0,24,0,24,*,0,24,23,20,22,*,*,22,24,19,19,24,20,19,10,4,0,0,3,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,15,110,61,49,7,*,5,103,59,44,100,58,42,87,52,35,83,49,34,81,48,33,6,3,3,10,4,6,11,6,5,4,3,*,*,*,*,10,6,4,29,21,11,10,80.33,27,77,6,1.46,97,53,44,13,8,5,94,53,41,6,5,*,*,*,0,0,0,0,*,*,0,*,0,*,3,0,0,0,6,*,3,0,*,*,0,15,7,9,0,4,0,5,*,88,0,0,0,0,0,0,*,*,0,*,*,*,6,4,*,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0,5,4,*,74,43,31,14.8,14.29,15.53,65,38,27,22,14,8,65,38,27,0,0,0,26,83,44,20,0,0,16,0,3,0,32,37,18,60,25,*,23,35,15,20,110,42,68,46,35,44,33,35,35,11,0,110,3.14,0.58,35,0,*,33,0,0,35,35,0,35,35,0,35,28,35,0,35,0,35,0,35,4,0,35,33,28,31,4,*,25,35,32,30,35,32,29,20,12,0,0,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,17,24,13,11,0,0,0,24,13,11,24,13,11,23,12,11,23,12,11,22,12,10,*,*,0,0,0,0,0,0,0,0,0,0,*,0,*,4,3,*,7,6,3,3,84.62,*,17,6,1.17,22,12,10,*,*,*,23,13,10,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,*,3,0,*,*,*,0,18,0,0,0,0,0,0,0,0,0,*,0,*,4,3,*,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,*,0,*,20,12,8,14.22,15,13.36,12,6,6,11,6,5,12,6,6,0,0,0,4,20,17,3,0,0,0,0,0,0,11,9,3,22,0,0,*,9,5,4,24,12,12,10,9,10,9,9,9,*,0,24,2.67,0.47,9,0,*,8,0,0,9,9,0,9,9,0,9,7,9,0,9,0,9,0,9,0,0,9,8,8,9,0,*,7,9,8,8,9,7,8,4,*,0,0,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,18,179,100,79,*,0,*,177,100,77,175,99,76,167,96,71,162,93,69,161,92,69,3,*,*,7,3,4,10,6,4,5,3,*,*,*,0,7,3,4,38,66,39,27,79,17,114,48,1.75,145,78,67,34,22,12,173,98,75,*,*,*,*,0,*,0,0,0,*,0,*,*,0,*,*,*,0,*,11,5,3,0,*,*,*,14,8,8,0,4,0,3,3,152,*,0,*,0,0,0,0,0,0,*,*,0,4,3,*,0,0,0,0,0,0,0,0,0,*,*,*,9,5,4,0,0,0,19,10,9,130,75,55,13.86,13.67,14.13,85,44,41,82,52,30,84,43,41,*,*,0,56,123,71,53,0,0,*,0,0,0,68,81,18,158,7,0,14,66,25,41,179,55,124,72,66,66,60,65,66,5,*,179,2.71,0.54,65,0,11,54,0,0,65,65,0,65,65,0,64,50,65,0,65,0,65,0,65,9,0,63,56,49,56,7,11,52,65,38,52,60,54,47,30,8,0,0,10,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,19,79,43,36,0,0,0,79,43,36,78,43,35,73,40,33,72,39,33,69,36,33,*,*,*,4,*,*,4,3,*,*,*,0,3,3,0,8,*,7,17,21,11,10,83.72,7,56,16,2.23,54,32,22,25,11,14,75,42,33,3,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,*,*,0,8,3,*,0,4,0,*,0,67,0,0,0,0,0,0,0,0,0,*,*,0,5,0,5,0,0,0,0,0,0,*,*,0,5,5,0,*,*,*,0,0,0,*,*,0,60,28,32,14.11,13.03,15.39,45,22,23,28,18,10,45,22,23,0,0,0,11,68,36,26,*,0,7,0,3,0,25,40,8,60,11,0,8,29,10,19,79,21,58,36,29,31,24,29,29,6,*,79,2.72,0.51,29,0,5,24,0,*,28,29,0,29,29,0,29,27,29,0,29,0,29,0,29,5,0,29,28,23,24,4,0,23,29,22,23,28,26,24,15,8,0,0,3,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,22,36,21,15,0,0,0,36,21,15,36,21,15,33,20,13,31,18,13,29,17,12,*,*,*,*,0,*,3,*,*,*,*,0,*,*,*,*,*,*,9,13,8,5,71.43,5,19,12,1.1,29,16,13,6,5,*,35,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,*,0,0,4,*,*,0,*,0,0,0,29,0,0,0,0,0,0,0,0,0,*,*,*,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,*,*,0,26,16,10,14.42,14.94,13.69,17,9,8,16,11,5,17,9,8,0,0,0,10,26,16,10,0,0,0,0,0,0,19,6,8,24,4,0,8,17,11,6,36,21,15,21,17,21,17,17,17,3,*,36,2.12,0.43,17,0,3,14,0,*,16,17,0,17,17,0,17,13,17,0,17,0,17,0,17,6,0,17,16,13,11,0,*,13,16,10,15,16,12,10,8,3,*,0,3,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,23,20,12,8,0,0,0,20,12,8,20,12,8,19,11,8,19,11,8,17,10,7,0,0,0,*,*,0,*,*,0,0,0,0,*,*,*,*,0,*,5,*,*,*,66.67,*,18,*,1.18,14,9,5,6,3,3,19,12,7,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0,0,*,17,0,0,0,0,0,0,0,0,0,*,*,*,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,15,9,6,14.32,15,13.38,10,6,4,9,5,4,10,6,4,0,0,0,6,14,7,7,0,0,0,0,0,0,10,8,*,15,3,0,*,7,4,3,20,11,9,9,7,9,7,7,7,*,*,20,2.86,0.67,7,0,*,6,0,*,6,7,0,7,7,0,7,5,7,0,7,0,7,0,7,*,0,7,7,7,6,*,*,7,7,6,7,6,6,6,6,4,0,0,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,285,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
