ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_18YMAS,P_18YMAS_M,P_18YMAS_F
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0245,5,79,32,47
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0245,6,66,32,34
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0245,7,81,38,43
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0245,8,188,91,97
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0245,9,257,120,137
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0245,11,221,102,119
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0245,12,38,19,19
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0245,13,119,58,61
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0245,16,188,86,102
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0245,18,90,36,54
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0245,20,105,44,61
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0245,21,353,160,193
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0245,22,53,26,27
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,025A,0,2946,1281,1665
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,025A,2,222,96,126
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,025A,3,237,105,132
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,025A,5,61,22,39
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,025A,7,409,192,217
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,025A,8,1036,436,600
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,025A,12,22,11,11
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,025A,14,239,107,132
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,025A,15,399,170,229
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,025A,18,84,36,48
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,025A,20,161,68,93
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,025A,24,76,38,38
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0264,0,4036,1917,2119
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0264,1,1150,538,612
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0264,3,346,168,178
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0264,4,392,184,208
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0264,5,286,131,155
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0264,7,33,14,19
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0264,8,63,36,27
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0264,9,136,66,70
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0264,10,61,33,28
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0264,11,81,35,46
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0264,12,203,99,104
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0264,13,101,46,55
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0264,14,223,109,114
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0264,16,67,29,38
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0264,17,70,36,34
